ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    3809       239.4235       149.1969         0.0000         0.0000          -6045.6326       782.4677         0.0000         0.0000         0.0000          -4874.5444         0.0000     -4874.5444     -4874.5444         0.0000           1230.8226      1946.6708     23823.1240      1230.8226      1946.6708
ENERGY:    3810       239.4228       149.1973         0.0000         0.0000          -6045.6288       782.4635         0.0000         0.0000         0.0000          -4874.5453         0.0000     -4874.5453     -4874.5453         0.0000           1230.7784      1946.6292     23823.1240      1230.7784      1946.6292
ENERGY:    3811       239.4224       149.1974         0.0000         0.0000          -6045.6270       782.4614         0.0000         0.0000         0.0000          -4874.5457         0.0000     -4874.5457     -4874.5457         0.0000           1230.7567      1946.6089     23823.1240      1230.7567      1946.6089
ENERGY:    3812       239.4222       149.1975         0.0000         0.0000          -6045.6260       782.4604         0.0000         0.0000         0.0000          -4874.5459         0.0000     -4874.5459     -4874.5459         0.0000           1230.7461      1946.5989     23823.1240      1230.7461      1946.5989
ENERGY:    3813       239.5342       149.1545         0.0000         0.0000          -6046.5745       783.9599         0.0000         0.0000         0.0000          -4873.9259         0.0000     -4873.9259     -4873.9259         0.0000           1245.1102      1962.5317     23823.1240      1245.1102      1962.5317
ENERGY:    3814       239.4719       149.1762         0.0000         0.0000          -6046.0970       783.1126         0.0000         0.0000         0.0000          -4874.3364         0.0000     -4874.3364     -4874.3364         0.0000           1236.9084      1953.3885     23823.1240      1236.9084      1953.3885
ENERGY:    3815       239.4454       149.1870         0.0000         0.0000          -6045.8587       782.7618         0.0000         0.0000         0.0000          -4874.4645         0.0000     -4874.4645     -4874.4645         0.0000           1233.5701      1949.6942     23823.1240      1233.5701      1949.6942
ENERGY:    3816       239.4333       149.1924         0.0000         0.0000          -6045.7403       782.6038         0.0000         0.0000         0.0000          -4874.5109         0.0000     -4874.5109     -4874.5109         0.0000           1232.0853      1948.0623     23823.1240      1232.0853      1948.0623
ENERGY:    3817       239.4276       149.1950         0.0000         0.0000          -6045.6821       782.5296         0.0000         0.0000         0.0000          -4874.5300         0.0000     -4874.5300     -4874.5300         0.0000           1231.3891      1947.3005     23823.1240      1231.3891      1947.3005
ENERGY:    3818       239.4248       149.1963         0.0000         0.0000          -6045.6533       782.4940         0.0000         0.0000         0.0000          -4874.5382         0.0000     -4874.5382     -4874.5382         0.0000           1231.0621      1946.9431     23823.1240      1231.0621      1946.9431
ENERGY:    3819       239.4235       149.1969         0.0000         0.0000          -6045.6393       782.4768         0.0000         0.0000         0.0000          -4874.5421         0.0000     -4874.5421     -4874.5421         0.0000           1230.9017      1946.7683     23823.1240      1230.9017      1946.7683
ENERGY:    3820       239.4228       149.1972         0.0000         0.0000          -6045.6326       782.4684         0.0000         0.0000         0.0000          -4874.5441         0.0000     -4874.5441     -4874.5441         0.0000           1230.8202      1946.6797     23823.1240      1230.8202      1946.6797
ENERGY:    3821       239.4225       149.1974         0.0000         0.0000          -6045.6292       782.4643         0.0000         0.0000         0.0000          -4874.5450         0.0000     -4874.5450     -4874.5450         0.0000           1230.7823      1946.6384     23823.1240      1230.7823      1946.6384
ENERGY:    3822       239.4224       149.1974         0.0000         0.0000          -6045.6276       782.4623         0.0000         0.0000         0.0000          -4874.5455         0.0000     -4874.5455     -4874.5455         0.0000           1230.7638      1946.6183     23823.1240      1230.7638      1946.6183
ENERGY:    3823       239.4223       149.1975         0.0000         0.0000          -6045.6268       782.4613         0.0000         0.0000         0.0000          -4874.5457         0.0000     -4874.5457     -4874.5457         0.0000           1230.7547      1946.6084     23823.1240      1230.7547      1946.6084
ENERGY:    3824       239.5343       149.1544         0.0000         0.0000          -6046.5751       783.9610         0.0000         0.0000         0.0000          -4873.9253         0.0000     -4873.9253     -4873.9253         0.0000           1245.1217      1962.5444     23823.1240      1245.1217      1962.5444
ENERGY:    3825       239.4716       149.1763         0.0000         0.0000          -6046.0944       783.1085         0.0000         0.0000         0.0000          -4874.3381         0.0000     -4874.3381     -4874.3381         0.0000           1236.8693      1953.3449     23823.1240      1236.8693      1953.3449
ENERGY:    3826       239.4451       149.1871         0.0000         0.0000          -6045.8566       782.7589         0.0000         0.0000         0.0000          -4874.4654         0.0000     -4874.4654     -4874.4654         0.0000           1233.5426      1949.6637     23823.1240      1233.5426      1949.6637
ENERGY:    3827       239.4332       149.1924         0.0000         0.0000          -6045.7392       782.6023         0.0000         0.0000         0.0000          -4874.5113         0.0000     -4874.5113     -4874.5113         0.0000           1232.0715      1948.0471     23823.1240      1232.0715      1948.0471
ENERGY:    3828       239.4275       149.1950         0.0000         0.0000          -6045.6818       782.5291         0.0000         0.0000         0.0000          -4874.5301         0.0000     -4874.5301     -4874.5301         0.0000           1231.3846      1947.2956     23823.1240      1231.3846      1947.2956
ENERGY:    3829       239.4248       149.1963         0.0000         0.0000          -6045.6534       782.4941         0.0000         0.0000         0.0000          -4874.5381         0.0000     -4874.5381     -4874.5381         0.0000           1231.0634      1946.9446     23823.1240      1231.0634      1946.9446
ENERGY:    3830       239.4235       149.1969         0.0000         0.0000          -6045.6397       782.4773         0.0000         0.0000         0.0000          -4874.5420         0.0000     -4874.5420     -4874.5420         0.0000           1230.9062      1946.7732     23823.1240      1230.9062      1946.7732
ENERGY:    3831       239.4229       149.1972         0.0000         0.0000          -6045.6332       782.4691         0.0000         0.0000         0.0000          -4874.5440         0.0000     -4874.5440     -4874.5440         0.0000           1230.8266      1946.6866     23823.1240      1230.8266      1946.6866
ENERGY:    3832       239.4226       149.1973         0.0000         0.0000          -6045.6299       782.4651         0.0000         0.0000         0.0000          -4874.5449         0.0000     -4874.5449     -4874.5449         0.0000           1230.7897      1946.6465     23823.1240      1230.7897      1946.6465
ENERGY:    3833       239.4224       149.1974         0.0000         0.0000          -6045.6283       782.4632         0.0000         0.0000         0.0000          -4874.5453         0.0000     -4874.5453     -4874.5453         0.0000           1230.7717      1946.6269     23823.1240      1230.7717      1946.6269
ENERGY:    3834       239.4224       149.1974         0.0000         0.0000          -6045.6276       782.4622         0.0000         0.0000         0.0000          -4874.5455         0.0000     -4874.5455     -4874.5455         0.0000           1230.7630      1946.6174     23823.1240      1230.7630      1946.6174
