# step Etot Epot T p 
8884 -4873.6684 -4873.6684 0.0 1250.8635 
8885 -4874.1544 -4874.1544 0.0 1241.9394 
8886 -4874.3147 -4874.3147 0.0 1238.3838 
8887 -4874.3761 -4874.3761 0.0 1236.8305 
8888 -4874.4021 -4874.4021 0.0 1236.1216 
8889 -4874.4138 -4874.4138 0.0 1235.7904 
8890 -4874.4192 -4874.4192 0.0 1235.6337 
8891 -4874.4217 -4874.4217 0.0 1235.5581 
8892 -4874.423 -4874.423 0.0 1235.5226 
8893 -4874.4235 -4874.4235 0.0 1235.5057 
8894 -4874.4238 -4874.4238 0.0 1235.4976 
8895 -4873.6855 -4873.6855 0.0 1252.2188 
8896 -4874.1378 -4874.1378 0.0 1243.1555 
8897 -4874.3019 -4874.3019 0.0 1239.1441 
8898 -4874.3682 -4874.3682 0.0 1237.2722 
8899 -4874.3975 -4874.3975 0.0 1236.3679 
8900 -4874.4109 -4874.4109 0.0 1235.9309 
8901 -4874.4174 -4874.4174 0.0 1235.7133 
8902 -4874.4207 -4874.4207 0.0 1235.6042 
8903 -4874.4222 -4874.4222 0.0 1235.5506 
8904 -4874.423 -4874.423 0.0 1235.524 
8905 -4874.4234 -4874.4234 0.0 1235.5108 
8906 -4873.6846 -4873.6846 0.0 1252.2355 
8907 -4874.1402 -4874.1402 0.0 1243.0996 
8908 -4874.3036 -4874.3036 0.0 1239.1004 
8909 -4874.369 -4874.369 0.0 1237.249 
8910 -4874.3978 -4874.3978 0.0 1236.3582 
8911 -4874.4109 -4874.4109 0.0 1235.9307 
8912 -4874.4173 -4874.4173 0.0 1235.7187 
8913 -4874.4204 -4874.4204 0.0 1235.613 
8914 -4874.4219 -4874.4219 0.0 1235.5614 
8915 -4874.4227 -4874.4227 0.0 1235.5358 
8916 -4874.4231 -4874.4231 0.0 1235.5232 
8917 -4873.6839 -4873.6839 0.0 1252.2513 
8918 -4874.1428 -4874.1428 0.0 1243.0433 
8919 -4874.3051 -4874.3051 0.0 1239.0579 
8920 -4874.3698 -4874.3698 0.0 1237.2247 
8921 -4874.3982 -4874.3982 0.0 1236.3483 
8922 -4874.411 -4874.411 0.0 1235.9301 
8923 -4874.4171 -4874.4171 0.0 1235.7237 
8924 -4874.4202 -4874.4202 0.0 1235.6213 
8925 -4874.4216 -4874.4216 0.0 1235.5715 
8926 -4874.4223 -4874.4223 0.0 1235.547 
8927 -4874.4227 -4874.4227 0.0 1235.5349 
8928 -4873.6831 -4873.6831 0.0 1252.2662 
8929 -4874.1453 -4874.1453 0.0 1242.9867 
8930 -4874.3068 -4874.3068 0.0 1239.0144 
8931 -4874.3706 -4874.3706 0.0 1237.2005 
8932 -4874.3985 -4874.3985 0.0 1236.3384 
8933 -4874.411 -4874.411 0.0 1235.9292 
8934 -4874.417 -4874.417 0.0 1235.7283 
8935 -4874.4199 -4874.4199 0.0 1235.629 
8936 -4874.4214 -4874.4214 0.0 1235.581 
8937 -4874.422 -4874.422 0.0 1235.5575 
8938 -4874.4224 -4874.4224 0.0 1235.546 
8939 -4873.6824 -4873.6824 0.0 1252.2802 
8940 -4874.1478 -4874.1478 0.0 1242.93 
8941 -4874.3084 -4874.3084 0.0 1238.971 
8942 -4874.3714 -4874.3714 0.0 1237.1764 
8943 -4874.3988 -4874.3988 0.0 1236.3283 
8944 -4874.411 -4874.411 0.0 1235.928 
8945 -4874.4169 -4874.4169 0.0 1235.7324 
8946 -4874.4197 -4874.4197 0.0 1235.6374 
8947 -4874.4211 -4874.4211 0.0 1235.5899 
8948 -4874.4218 -4874.4218 0.0 1235.5674 
8949 -4874.4221 -4874.4221 0.0 1235.5564 
8950 -4873.6817 -4873.6817 0.0 1252.2935 
8951 -4874.1504 -4874.1504 0.0 1242.8707 
8952 -4874.31 -4874.31 0.0 1238.9279 
8953 -4874.3722 -4874.3722 0.0 1237.1523 
8954 -4874.3991 -4874.3991 0.0 1236.3181 
8955 -4874.411 -4874.411 0.0 1235.9266 
8956 -4874.4168 -4874.4168 0.0 1235.7362 
8957 -4874.4195 -4874.4195 0.0 1235.6442 
8958 -4874.4208 -4874.4208 0.0 1235.5984 
8959 -4874.4215 -4874.4215 0.0 1235.5768 
8960 -4874.4218 -4874.4218 0.0 1235.5663 
8961 -4873.6644 -4873.6644 0.0 1250.9534 
8962 -4874.1451 -4874.1451 0.0 1242.1496 
8963 -4874.308 -4874.308 0.0 1238.5601 
8964 -4874.3713 -4874.3713 0.0 1236.9696 
8965 -4874.3984 -4874.3984 0.0 1236.235 
8966 -4874.4107 -4874.4107 0.0 1235.8869 
8967 -4874.4165 -4874.4165 0.0 1235.7211 
8968 -4874.4192 -4874.4192 0.0 1235.6414 
8969 -4874.4206 -4874.4206 0.0 1235.6019 
8970 -4874.4212 -4874.4212 0.0 1235.5835 
8971 -4874.4215 -4874.4215 0.0 1235.5746 
8972 -4873.6638 -4873.6638 0.0 1250.9642 
8973 -4874.1478 -4874.1478 0.0 1242.0939 
8974 -4874.3097 -4874.3097 0.0 1238.5195 
8975 -4874.3722 -4874.3722 0.0 1236.9469 
8976 -4874.3987 -4874.3987 0.0 1236.2261 
8977 -4874.4108 -4874.4108 0.0 1235.8847 
8978 -4874.4164 -4874.4164 0.0 1235.7235 
8979 -4874.419 -4874.419 0.0 1235.6465 
8980 -4874.4204 -4874.4204 0.0 1235.6085 
8981 -4874.421 -4874.421 0.0 1235.5909 
8982 -4874.4213 -4874.4213 0.0 1235.5824 
8983 -4873.6633 -4873.6633 0.0 1250.9744 
8984 -4874.1505 -4874.1505 0.0 1242.0398 
8985 -4874.3113 -4874.3113 0.0 1238.4796 
8986 -4874.373 -4874.373 0.0 1236.9246 
8987 -4874.3991 -4874.3991 0.0 1236.2162 
8988 -4874.4109 -4874.4109 0.0 1235.8824 
8989 -4874.4163 -4874.4163 0.0 1235.7257 
8990 -4874.4189 -4874.4189 0.0 1235.6513 
8991 -4874.4202 -4874.4202 0.0 1235.6146 
8992 -4874.4207 -4874.4207 0.0 1235.5978 
8993 -4874.421 -4874.421 0.0 1235.5897 
8994 -4873.6803 -4873.6803 0.0 1252.3289 
8995 -4874.1336 -4874.1336 0.0 1243.2577 
8996 -4874.2985 -4874.2985 0.0 1239.2406 
8997 -4874.3651 -4874.3651 0.0 1237.3664 
8998 -4874.3946 -4874.3946 0.0 1236.4597 
8999 -4874.408 -4874.408 0.0 1236.0235 
9000 -4874.4146 -4874.4146 0.0 1235.8056 
9001 -4874.4178 -4874.4178 0.0 1235.6976 
9002 -4874.4194 -4874.4194 0.0 1235.644 
9003 -4874.4202 -4874.4202 0.0 1235.6161 
9004 -4874.4206 -4874.4206 0.0 1235.6029 
9005 -4873.6794 -4873.6794 0.0 1252.3456 
9006 -4874.1361 -4874.1361 0.0 1243.2014 
9007 -4874.3001 -4874.3001 0.0 1239.1965 
9008 -4874.3659 -4874.3659 0.0 1237.3419 
9009 -4874.395 -4874.395 0.0 1236.4487 
9010 -4874.4081 -4874.4081 0.0 1236.0231 
9011 -4874.4144 -4874.4144 0.0 1235.811 
9012 -4874.4176 -4874.4176 0.0 1235.7064 
9013 -4874.419 -4874.419 0.0 1235.6547 
9014 -4874.4199 -4874.4199 0.0 1235.6279 
9015 -4874.4203 -4874.4203 0.0 1235.6153 
9016 -4873.6786 -4873.6786 0.0 1252.3614 
9017 -4874.1387 -4874.1387 0.0 1243.1437 
9018 -4874.3018 -4874.3018 0.0 1239.1526 
9019 -4874.3667 -4874.3667 0.0 1237.3174 
9020 -4874.3953 -4874.3953 0.0 1236.4387 
9021 -4874.4081 -4874.4081 0.0 1236.0225 
9022 -4874.4143 -4874.4143 0.0 1235.816 
9023 -4874.4173 -4874.4173 0.0 1235.7146 
9024 -4874.4188 -4874.4188 0.0 1235.6648 
9025 -4874.4195 -4874.4195 0.0 1235.6402 
9026 -4874.4199 -4874.4199 0.0 1235.627 
9027 -4873.6779 -4873.6779 0.0 1252.3763 
9028 -4874.1412 -4874.1412 0.0 1243.0868 
9029 -4874.3034 -4874.3034 0.0 1239.1088 
9030 -4874.3675 -4874.3675 0.0 1237.2929 
9031 -4874.3956 -4874.3956 0.0 1236.4286 
9032 -4874.4081 -4874.4081 0.0 1236.0215 
9033 -4874.4141 -4874.4141 0.0 1235.8205 
9034 -4874.4171 -4874.4171 0.0 1235.7223 
9035 -4874.4185 -4874.4185 0.0 1235.6743 
9036 -4874.4192 -4874.4192 0.0 1235.6507 
9037 -4874.4195 -4874.4195 0.0 1235.6392 
9038 -4873.6771 -4873.6771 0.0 1252.3903 
9039 -4874.1437 -4874.1437 0.0 1243.0297 
9040 -4874.305 -4874.305 0.0 1239.0663 
9041 -4874.3684 -4874.3684 0.0 1237.2685 
9042 -4874.396 -4874.396 0.0 1236.4184 
9043 -4874.4081 -4874.4081 0.0 1236.0203 
9044 -4874.414 -4874.414 0.0 1235.8246 
9045 -4874.4169 -4874.4169 0.0 1235.7296 
9046 -4874.4182 -4874.4182 0.0 1235.6832 
9047 -4874.4189 -4874.4189 0.0 1235.6607 
9048 -4874.4192 -4874.4192 0.0 1235.6497 
9049 -4873.6764 -4873.6764 0.0 1252.4035 
9050 -4874.1463 -4874.1463 0.0 1242.9725 
9051 -4874.3066 -4874.3066 0.0 1239.0229 
9052 -4874.3691 -4874.3691 0.0 1237.2455 
9053 -4874.3963 -4874.3963 0.0 1236.4081 
9054 -4874.4082 -4874.4082 0.0 1236.0188 
9055 -4874.4139 -4874.4139 0.0 1235.8284 
9056 -4874.4167 -4874.4167 0.0 1235.7363 
9057 -4874.418 -4874.418 0.0 1235.6917 
9058 -4874.4186 -4874.4186 0.0 1235.67 
9059 -4874.4189 -4874.4189 0.0 1235.6596 
9060 -4873.6593 -4873.6593 0.0 1251.063 
9061 -4874.141 -4874.141 0.0 1242.2518 
9062 -4874.3046 -4874.3046 0.0 1238.6552 
9063 -4874.3682 -4874.3682 0.0 1237.0629 
9064 -4874.3958 -4874.3958 0.0 1236.3203 
9065 -4874.4079 -4874.4079 0.0 1235.9793 
9066 -4874.4136 -4874.4136 0.0 1235.8133 
9067 -4874.4164 -4874.4164 0.0 1235.7336 
9068 -4874.4177 -4874.4177 0.0 1235.6952 
9069 -4874.4183 -4874.4183 0.0 1235.6768 
9070 -4874.4186 -4874.4186 0.0 1235.6678 
9071 -4873.6587 -4873.6587 0.0 1251.0739 
9072 -4874.1438 -4874.1438 0.0 1242.1945 
9073 -4874.3063 -4874.3063 0.0 1238.6144 
9074 -4874.3691 -4874.3691 0.0 1237.04 
9075 -4874.3962 -4874.3962 0.0 1236.3101 
9076 -4874.4079 -4874.4079 0.0 1235.9771 
9077 -4874.4136 -4874.4136 0.0 1235.8157 
9078 -4874.4162 -4874.4162 0.0 1235.7387 
9079 -4874.4175 -4874.4175 0.0 1235.7018 
9080 -4874.4181 -4874.4181 0.0 1235.6841 
9081 -4874.4184 -4874.4184 0.0 1235.6757 
9082 -4873.6582 -4873.6582 0.0 1251.084 
9083 -4874.1465 -4874.1465 0.0 1242.1402 
9084 -4874.308 -4874.308 0.0 1238.5743 
9085 -4874.37 -4874.37 0.0 1237.0176 
9086 -4874.3964 -4874.3964 0.0 1236.3026 
9087 -4874.408 -4874.408 0.0 1235.9747 
9088 -4874.4135 -4874.4135 0.0 1235.8179 
9089 -4874.4161 -4874.4161 0.0 1235.7434 
9090 -4874.4173 -4874.4173 0.0 1235.708 
9091 -4874.4179 -4874.4179 0.0 1235.6911 
9092 -4874.4181 -4874.4181 0.0 1235.683 
9093 -4873.6752 -4873.6752 0.0 1252.4354 
9094 -4874.1294 -4874.1294 0.0 1243.3599 
9095 -4874.295 -4874.295 0.0 1239.337 
9096 -4874.362 -4874.362 0.0 1237.4582 
9097 -4874.3917 -4874.3917 0.0 1236.5527 
9098 -4874.4051 -4874.4051 0.0 1236.116 
9099 -4874.4118 -4874.4118 0.0 1235.8979 
9100 -4874.415 -4874.415 0.0 1235.7898 
9101 -4874.4166 -4874.4166 0.0 1235.7361 
9102 -4874.4173 -4874.4173 0.0 1235.7094 
9103 -4874.4177 -4874.4177 0.0 1235.6962 
9104 -4873.6744 -4873.6744 0.0 1252.4521 
9105 -4874.132 -4874.132 0.0 1243.3022 
9106 -4874.2967 -4874.2967 0.0 1239.2927 
9107 -4874.3629 -4874.3629 0.0 1237.4335 
9108 -4874.3919 -4874.3919 0.0 1236.5428 
9109 -4874.4052 -4874.4052 0.0 1236.1157 
9110 -4874.4116 -4874.4116 0.0 1235.9033 
9111 -4874.4147 -4874.4147 0.0 1235.7986 
9112 -4874.4162 -4874.4162 0.0 1235.7469 
9113 -4874.417 -4874.417 0.0 1235.7213 
9114 -4874.4174 -4874.4174 0.0 1235.7086 
9115 -4873.6736 -4873.6736 0.0 1252.4679 
9116 -4874.1346 -4874.1346 0.0 1243.2453 
9117 -4874.2983 -4874.2983 0.0 1239.2486 
9118 -4874.3637 -4874.3637 0.0 1237.4089 
9119 -4874.3923 -4874.3923 0.0 1236.5328 
9120 -4874.4052 -4874.4052 0.0 1236.1149 
9121 -4874.4114 -4874.4114 0.0 1235.9083 
9122 -4874.4145 -4874.4145 0.0 1235.8069 
9123 -4874.4159 -4874.4159 0.0 1235.757 
9124 -4874.4167 -4874.4167 0.0 1235.7324 
9125 -4874.417 -4874.417 0.0 1235.7203 
9126 -4873.6728 -4873.6728 0.0 1252.4829 
9127 -4874.1371 -4874.1371 0.0 1243.1882 
9128 -4874.3 -4874.3 0.0 1239.2045 
9129 -4874.3644 -4874.3644 0.0 1237.3867 
9130 -4874.3926 -4874.3926 0.0 1236.5225 
9131 -4874.4052 -4874.4052 0.0 1236.1139 
9132 -4874.4113 -4874.4113 0.0 1235.9128 
9133 -4874.4142 -4874.4142 0.0 1235.8145 
9134 -4874.4157 -4874.4157 0.0 1235.7665 
9135 -4874.4163 -4874.4163 0.0 1235.743 
9136 -4874.4167 -4874.4167 0.0 1235.7314 
9137 -4873.6721 -4873.6721 0.0 1252.4969 
9138 -4874.1397 -4874.1397 0.0 1243.1297 
9139 -4874.3016 -4874.3016 0.0 1239.1606 
9140 -4874.3652 -4874.3652 0.0 1237.3622 
9141 -4874.3929 -4874.3929 0.0 1236.5122 
9142 -4874.4053 -4874.4053 0.0 1236.1126 
9143 -4874.4112 -4874.4112 0.0 1235.9169 
9144 -4874.414 -4874.414 0.0 1235.8217 
9145 -4874.4154 -4874.4154 0.0 1235.7754 
9146 -4874.4161 -4874.4161 0.0 1235.7529 
9147 -4874.4164 -4874.4164 0.0 1235.7419 
9148 -4873.6714 -4873.6714 0.0 1252.5101 
9149 -4874.1423 -4874.1423 0.0 1243.0722 
9150 -4874.3033 -4874.3033 0.0 1239.1169 
9151 -4874.3661 -4874.3661 0.0 1237.3377 
9152 -4874.3933 -4874.3933 0.0 1236.5018 
9153 -4874.4053 -4874.4053 0.0 1236.1111 
9154 -4874.4111 -4874.4111 0.0 1235.9206 
9155 -4874.4138 -4874.4138 0.0 1235.8285 
9156 -4874.4151 -4874.4151 0.0 1235.7839 
9157 -4874.4157 -4874.4157 0.0 1235.7623 
9158 -4874.4161 -4874.4161 0.0 1235.7518 
9159 -4873.6543 -4873.6543 0.0 1251.1716 
9160 -4874.137 -4874.137 0.0 1242.3516 
9161 -4874.3013 -4874.3013 0.0 1238.7493 
9162 -4874.3652 -4874.3652 0.0 1237.1551 
9163 -4874.3928 -4874.3928 0.0 1236.414 
9164 -4874.405 -4874.405 0.0 1236.0715 
9165 -4874.4108 -4874.4108 0.0 1235.9055 
9166 -4874.4135 -4874.4135 0.0 1235.8257 
9167 -4874.4149 -4874.4149 0.0 1235.7874 
9168 -4874.4155 -4874.4155 0.0 1235.7689 
9169 -4874.4158 -4874.4158 0.0 1235.7601 
9170 -4873.6537 -4873.6537 0.0 1251.1824 
9171 -4874.1398 -4874.1398 0.0 1242.2965 
9172 -4874.303 -4874.303 0.0 1238.7094 
9173 -4874.3661 -4874.3661 0.0 1237.1321 
9174 -4874.3932 -4874.3932 0.0 1236.4038 
9175 -4874.4051 -4874.4051 0.0 1236.0693 
9176 -4874.4107 -4874.4107 0.0 1235.9079 
9177 -4874.4134 -4874.4134 0.0 1235.8309 
9178 -4874.4147 -4874.4147 0.0 1235.794 
9179 -4874.4152 -4874.4152 0.0 1235.7763 
9180 -4874.4155 -4874.4155 0.0 1235.7679 
9181 -4873.6531 -4873.6531 0.0 1251.1925 
9182 -4874.1425 -4874.1425 0.0 1242.2395 
9183 -4874.3047 -4874.3047 0.0 1238.669 
9184 -4874.3669 -4874.3669 0.0 1237.1095 
9185 -4874.3936 -4874.3936 0.0 1236.3937 
9186 -4874.4052 -4874.4052 0.0 1236.0669 
9187 -4874.4106 -4874.4106 0.0 1235.9101 
9188 -4874.4132 -4874.4132 0.0 1235.8356 
9189 -4874.4144 -4874.4144 0.0 1235.8001 
9190 -4874.415 -4874.415 0.0 1235.7832 
9191 -4874.4153 -4874.4153 0.0 1235.7752 
9192 -4873.67 -4873.67 0.0 1252.5456 
9193 -4874.1252 -4874.1252 0.0 1243.4633 
9194 -4874.2915 -4874.2915 0.0 1239.4335 
9195 -4874.3589 -4874.3589 0.0 1237.5525 
9196 -4874.3887 -4874.3887 0.0 1236.6458 
9197 -4874.4022 -4874.4022 0.0 1236.2086 
9198 -4874.4088 -4874.4088 0.0 1235.9904 
9199 -4874.4121 -4874.4121 0.0 1235.8821 
9200 -4874.4137 -4874.4137 0.0 1235.8284 
9201 -4874.4145 -4874.4145 0.0 1235.8017 
9202 -4874.4149 -4874.4149 0.0 1235.7884 
9203 -4873.6691 -4873.6691 0.0 1252.5623 
9204 -4874.1278 -4874.1278 0.0 1243.4065 
9205 -4874.2932 -4874.2932 0.0 1239.389 
9206 -4874.3597 -4874.3597 0.0 1237.5276 
9207 -4874.389 -4874.389 0.0 1236.6358 
9208 -4874.4022 -4874.4022 0.0 1236.2082 
9209 -4874.4087 -4874.4087 0.0 1235.9957 
9210 -4874.4118 -4874.4118 0.0 1235.8909 
9211 -4874.4134 -4874.4134 0.0 1235.8391 
9212 -4874.4142 -4874.4142 0.0 1235.8134 
9213 -4874.4145 -4874.4145 0.0 1235.8008 
9214 -4873.6683 -4873.6683 0.0 1252.5781 
9215 -4874.1304 -4874.1304 0.0 1243.347 
9216 -4874.2949 -4874.2949 0.0 1239.3445 
9217 -4874.3605 -4874.3605 0.0 1237.5028 
9218 -4874.3893 -4874.3893 0.0 1236.6256 
9219 -4874.4023 -4874.4023 0.0 1236.2074 
9220 -4874.4086 -4874.4086 0.0 1236.0006 
9221 -4874.4116 -4874.4116 0.0 1235.8991 
9222 -4874.4131 -4874.4131 0.0 1235.8492 
9223 -4874.4138 -4874.4138 0.0 1235.8246 
9224 -4874.4142 -4874.4142 0.0 1235.8125 
9225 -4873.6675 -4873.6675 0.0 1252.593 
9226 -4874.133 -4874.133 0.0 1243.2884 
9227 -4874.2965 -4874.2965 0.0 1239.3002 
9228 -4874.3614 -4874.3614 0.0 1237.478 
9229 -4874.3896 -4874.3896 0.0 1236.6153 
9230 -4874.4023 -4874.4023 0.0 1236.2063 
9231 -4874.4084 -4874.4084 0.0 1236.0051 
9232 -4874.4114 -4874.4114 0.0 1235.9068 
9233 -4874.4128 -4874.4128 0.0 1235.8587 
9234 -4874.4135 -4874.4135 0.0 1235.8352 
9235 -4874.4139 -4874.4139 0.0 1235.8236 
9236 -4873.6668 -4873.6668 0.0 1252.607 
9237 -4874.1356 -4874.1356 0.0 1243.2308 
9238 -4874.2982 -4874.2982 0.0 1239.256 
9239 -4874.3623 -4874.3623 0.0 1237.4533 
9240 -4874.39 -4874.39 0.0 1236.6049 
9241 -4874.4024 -4874.4024 0.0 1236.205 
9242 -4874.4083 -4874.4083 0.0 1236.0091 
9243 -4874.4111 -4874.4111 0.0 1235.914 
9244 -4874.4125 -4874.4125 0.0 1235.8676 
9245 -4874.4132 -4874.4132 0.0 1235.8451 
9246 -4874.4135 -4874.4135 0.0 1235.8341 
9247 -4873.6661 -4873.6661 0.0 1252.6203 
9248 -4874.1382 -4874.1382 0.0 1243.173 
9249 -4874.2999 -4874.2999 0.0 1239.212 
9250 -4874.3631 -4874.3631 0.0 1237.4287 
9251 -4874.3903 -4874.3903 0.0 1236.5944 
9252 -4874.4024 -4874.4024 0.0 1236.2034 
9253 -4874.4082 -4874.4082 0.0 1236.0128 
9254 -4874.411 -4874.411 0.0 1235.9207 
9255 -4874.4123 -4874.4123 0.0 1235.8761 
9256 -4874.4129 -4874.4129 0.0 1235.8545 
9257 -4874.4132 -4874.4132 0.0 1235.844 
9258 -4873.6491 -4873.6491 0.0 1251.2825 
9259 -4874.1331 -4874.1331 0.0 1242.4514 
9260 -4874.2979 -4874.2979 0.0 1238.8445 
9261 -4874.3622 -4874.3622 0.0 1237.2461 
9262 -4874.3898 -4874.3898 0.0 1236.5066 
9263 -4874.4021 -4874.4021 0.0 1236.1638 
9264 -4874.4079 -4874.4079 0.0 1235.9977 
9265 -4874.4107 -4874.4107 0.0 1235.918 
9266 -4874.412 -4874.412 0.0 1235.8796 
9267 -4874.4126 -4874.4126 0.0 1235.8612 
9268 -4874.413 -4874.413 0.0 1235.8523 
9269 -4873.6485 -4873.6485 0.0 1251.2933 
9270 -4874.1358 -4874.1358 0.0 1242.3961 
9271 -4874.2996 -4874.2996 0.0 1238.8032 
9272 -4874.363 -4874.363 0.0 1237.2253 
9273 -4874.3902 -4874.3902 0.0 1236.4962 
9274 -4874.4022 -4874.4022 0.0 1236.1615 
9275 -4874.4079 -4874.4079 0.0 1236.0001 
9276 -4874.4105 -4874.4105 0.0 1235.923 
9277 -4874.4118 -4874.4118 0.0 1235.8862 
9278 -4874.4124 -4874.4124 0.0 1235.8685 
9279 -4874.4127 -4874.4127 0.0 1235.8601 
9280 -4873.6479 -4873.6479 0.0 1251.3034 
9281 -4874.1385 -4874.1385 0.0 1242.3412 
9282 -4874.3014 -4874.3014 0.0 1238.7626 
9283 -4874.3638 -4874.3638 0.0 1237.2026 
9284 -4874.3906 -4874.3906 0.0 1236.486 
9285 -4874.4023 -4874.4023 0.0 1236.1591 
9286 -4874.4078 -4874.4078 0.0 1236.0023 
9287 -4874.4104 -4874.4104 0.0 1235.9278 
9288 -4874.4116 -4874.4116 0.0 1235.8923 
9289 -4874.4122 -4874.4122 0.0 1235.8754 
9290 -4874.4124 -4874.4124 0.0 1235.8674 
9291 -4873.6647 -4873.6647 0.0 1252.6556 
9292 -4874.121 -4874.121 0.0 1243.5643 
9293 -4874.288 -4874.288 0.0 1239.53 
9294 -4874.3557 -4874.3557 0.0 1237.6468 
9295 -4874.3856 -4874.3856 0.0 1236.7389 
9296 -4874.3992 -4874.3992 0.0 1236.3024 
9297 -4874.406 -4874.406 0.0 1236.0827 
9298 -4874.4092 -4874.4092 0.0 1235.9744 
9299 -4874.4109 -4874.4109 0.0 1235.9206 
9300 -4874.4117 -4874.4117 0.0 1235.8938 
9301 -4874.4121 -4874.4121 0.0 1235.8805 
9302 -4873.6637 -4873.6637 0.0 1252.6748 
9303 -4874.1236 -4874.1236 0.0 1243.5072 
9304 -4874.2897 -4874.2897 0.0 1239.4852 
9305 -4874.3565 -4874.3565 0.0 1237.6218 
9306 -4874.3859 -4874.3859 0.0 1236.7288 
9307 -4874.3993 -4874.3993 0.0 1236.3019 
9308 -4874.4058 -4874.4058 0.0 1236.088 
9309 -4874.409 -4874.409 0.0 1235.9831 
9310 -4874.4105 -4874.4105 0.0 1235.9313 
9311 -4874.4113 -4874.4113 0.0 1235.9056 
9312 -4874.4117 -4874.4117 0.0 1235.893 
9313 -4873.6629 -4873.6629 0.0 1252.6905 
9314 -4874.1262 -4874.1262 0.0 1243.4497 
9315 -4874.2914 -4874.2914 0.0 1239.4404 
9316 -4874.3574 -4874.3574 0.0 1237.5967 
9317 -4874.3863 -4874.3863 0.0 1236.7185 
9318 -4874.3993 -4874.3993 0.0 1236.301 
9319 -4874.4057 -4874.4057 0.0 1236.0929 
9320 -4874.4087 -4874.4087 0.0 1235.9913 
9321 -4874.4102 -4874.4102 0.0 1235.9414 
9322 -4874.411 -4874.411 0.0 1235.9168 
9323 -4874.4113 -4874.4113 0.0 1235.9047 
9324 -4873.6621 -4873.6621 0.0 1252.7054 
9325 -4874.1288 -4874.1288 0.0 1243.392 
9326 -4874.2931 -4874.2931 0.0 1239.3958 
9327 -4874.3582 -4874.3582 0.0 1237.5717 
9328 -4874.3866 -4874.3866 0.0 1236.708 
9329 -4874.3993 -4874.3993 0.0 1236.2999 
9330 -4874.4055 -4874.4055 0.0 1236.0973 
9331 -4874.4085 -4874.4085 0.0 1235.999 
9332 -4874.41 -4874.41 0.0 1235.9509 
9333 -4874.4107 -4874.4107 0.0 1235.9273 
9334 -4874.411 -4874.411 0.0 1235.9158 
9335 -4873.6614 -4873.6614 0.0 1252.7207 
9336 -4874.1315 -4874.1315 0.0 1243.3317 
9337 -4874.2948 -4874.2948 0.0 1239.3514 
9338 -4874.3591 -4874.3591 0.0 1237.5468 
9339 -4874.3869 -4874.3869 0.0 1236.6975 
9340 -4874.3993 -4874.3993 0.0 1236.2985 
9341 -4874.4054 -4874.4054 0.0 1236.1013 
9342 -4874.4083 -4874.4083 0.0 1236.0061 
9343 -4874.4097 -4874.4097 0.0 1235.9598 
9344 -4874.4103 -4874.4103 0.0 1235.9372 
9345 -4874.4107 -4874.4107 0.0 1235.9262 
9346 -4873.6607 -4873.6607 0.0 1252.7339 
9347 -4874.1341 -4874.1341 0.0 1243.2724 
9348 -4874.2964 -4874.2964 0.0 1239.3071 
9349 -4874.3599 -4874.3599 0.0 1237.522 
9350 -4874.3873 -4874.3873 0.0 1236.6868 
9351 -4874.3994 -4874.3994 0.0 1236.2968 
9352 -4874.4053 -4874.4053 0.0 1236.1049 
9353 -4874.4081 -4874.4081 0.0 1236.0128 
9354 -4874.4094 -4874.4094 0.0 1235.9682 
9355 -4874.4101 -4874.4101 0.0 1235.9466 
9356 -4874.4104 -4874.4104 0.0 1235.9361 
9357 -4873.6438 -4873.6438 0.0 1251.3944 
9358 -4874.129 -4874.129 0.0 1242.5523 
9359 -4874.2945 -4874.2945 0.0 1238.9397 
9360 -4874.3591 -4874.3591 0.0 1237.3394 
9361 -4874.3869 -4874.3869 0.0 1236.5991 
9362 -4874.3991 -4874.3991 0.0 1236.2572 
9363 -4874.4051 -4874.4051 0.0 1236.0898 
9364 -4874.4078 -4874.4078 0.0 1236.0101 
9365 -4874.4092 -4874.4092 0.0 1235.9717 
9366 -4874.4098 -4874.4098 0.0 1235.9533 
9367 -4874.4101 -4874.4101 0.0 1235.9444 
9368 -4873.6432 -4873.6432 0.0 1251.4052 
9369 -4874.1318 -4874.1318 0.0 1242.4966 
9370 -4874.2963 -4874.2963 0.0 1238.8981 
9371 -4874.36 -4874.36 0.0 1237.3161 
9372 -4874.3873 -4874.3873 0.0 1236.5886 
9373 -4874.3992 -4874.3992 0.0 1236.2548 
9374 -4874.405 -4874.405 0.0 1236.0922 
9375 -4874.4076 -4874.4076 0.0 1236.0151 
9376 -4874.4089 -4874.4089 0.0 1235.9783 
9377 -4874.4095 -4874.4095 0.0 1235.9606 
9378 -4874.4098 -4874.4098 0.0 1235.9522 
9379 -4873.6427 -4873.6427 0.0 1251.4153 
9380 -4874.1346 -4874.1346 0.0 1242.4403 
9381 -4874.298 -4874.298 0.0 1238.8573 
9382 -4874.3609 -4874.3609 0.0 1237.2932 
9383 -4874.3876 -4874.3876 0.0 1236.5784 
9384 -4874.3992 -4874.3992 0.0 1236.2536 
9385 -4874.4049 -4874.4049 0.0 1236.0942 
9386 -4874.4075 -4874.4075 0.0 1236.0198 
9387 -4874.4087 -4874.4087 0.0 1235.9844 
9388 -4874.4093 -4874.4093 0.0 1235.9675 
